ENSG00000267395.5	DM1-AS	Gene Expression
ENSG00000137038.7	DMAC1	Gene Expression
ENSG00000105341.18	DMAC2	Gene Expression
ENSG00000178028.13	DMAP1	Gene Expression
ENSG00000187908.16	DMBT1	Gene Expression
ENSG00000100206.9	DMC1	Gene Expression
ENSG00000198947.15	DMD	Gene Expression
ENSG00000236828.1	DMD-AS3	Gene Expression
ENSG00000132837.14	DMGDH	Gene Expression
ENSG00000161249.20	DMKN	Gene Expression
ENSG00000104936.17	DMPK	Gene Expression
ENSG00000137090.11	DMRT1	Gene Expression
ENSG00000173253.15	DMRT2	Gene Expression
ENSG00000176399.3	DMRTA1	Gene Expression
ENSG00000135164.18	DMTF1	Gene Expression
ENSG00000158856.18	DMTN	Gene Expression
ENSG00000185800.11	DMWD	Gene Expression
ENSG00000172869.14	DMXL1	Gene Expression
ENSG00000104093.13	DMXL2	Gene Expression
ENSG00000138346.14	DNA2	Gene Expression
ENSG00000154099.17	DNAAF1	Gene Expression
ENSG00000165506.14	DNAAF2	Gene Expression
ENSG00000167646.13	DNAAF3	Gene Expression
ENSG00000256061.7	DNAAF4	Gene Expression
ENSG00000261771.5	DNAAF4-CCPG1	Gene Expression
ENSG00000164818.15	DNAAF5	Gene Expression
ENSG00000114841.17	DNAH1	Gene Expression
ENSG00000197653.15	DNAH10	Gene Expression
ENSG00000105877.17	DNAH11	Gene Expression
ENSG00000174844.14	DNAH12	Gene Expression
ENSG00000185842.15	DNAH14	Gene Expression
ENSG00000187775.16	DNAH17	Gene Expression
ENSG00000267432.5	DNAH17-AS1	Gene Expression
ENSG00000183914.14	DNAH2	Gene Expression
ENSG00000158486.13	DNAH3	Gene Expression
ENSG00000039139.9	DNAH5	Gene Expression
ENSG00000115423.18	DNAH6	Gene Expression
ENSG00000118997.13	DNAH7	Gene Expression
ENSG00000124721.17	DNAH8	Gene Expression
ENSG00000007174.17	DNAH9	Gene Expression
ENSG00000122735.15	DNAI1	Gene Expression
ENSG00000171595.13	DNAI2	Gene Expression
ENSG00000086061.15	DNAJA1	Gene Expression
ENSG00000069345.11	DNAJA2	Gene Expression
ENSG00000103423.13	DNAJA3	Gene Expression
ENSG00000140403.12	DNAJA4	Gene Expression
ENSG00000132002.7	DNAJB1	Gene Expression
ENSG00000090520.11	DNAJB11	Gene Expression
ENSG00000148719.14	DNAJB12	Gene Expression
ENSG00000187726.8	DNAJB13	Gene Expression
ENSG00000164031.16	DNAJB14	Gene Expression
ENSG00000135924.15	DNAJB2	Gene Expression
ENSG00000162616.8	DNAJB4	Gene Expression
ENSG00000137094.14	DNAJB5	Gene Expression
ENSG00000281491.1	DNAJB5-AS1	Gene Expression
ENSG00000105993.14	DNAJB6	Gene Expression
ENSG00000172404.4	DNAJB7	Gene Expression
ENSG00000128590.4	DNAJB9	Gene Expression
ENSG00000136770.10	DNAJC1	Gene Expression
ENSG00000077232.17	DNAJC10	Gene Expression
ENSG00000007923.15	DNAJC11	Gene Expression
ENSG00000108176.14	DNAJC12	Gene Expression
ENSG00000138246.15	DNAJC13	Gene Expression
ENSG00000135392.15	DNAJC14	Gene Expression
ENSG00000120675.5	DNAJC15	Gene Expression
ENSG00000116138.12	DNAJC16	Gene Expression
ENSG00000104129.9	DNAJC17	Gene Expression
ENSG00000170464.9	DNAJC18	Gene Expression
ENSG00000205981.6	DNAJC19	Gene Expression
ENSG00000105821.14	DNAJC2	Gene Expression
ENSG00000168724.14	DNAJC21	Gene Expression
ENSG00000178401.14	DNAJC22	Gene Expression
ENSG00000170946.14	DNAJC24	Gene Expression
ENSG00000059769.19	DNAJC25	Gene Expression
ENSG00000244115.1	DNAJC25-GNG10	Gene Expression
ENSG00000115137.11	DNAJC27	Gene Expression
ENSG00000224165.5	DNAJC27-AS1	Gene Expression
ENSG00000177692.11	DNAJC28	Gene Expression
ENSG00000102580.14	DNAJC3	Gene Expression
ENSG00000247400.3	DNAJC3-AS1	Gene Expression
ENSG00000176410.7	DNAJC30	Gene Expression
ENSG00000110011.13	DNAJC4	Gene Expression
ENSG00000101152.10	DNAJC5	Gene Expression
ENSG00000147570.9	DNAJC5B	Gene Expression
ENSG00000163793.12	DNAJC5G	Gene Expression
ENSG00000116675.15	DNAJC6	Gene Expression
ENSG00000168259.14	DNAJC7	Gene Expression
ENSG00000126698.10	DNAJC8	Gene Expression
ENSG00000213551.4	DNAJC9	Gene Expression
ENSG00000236756.4	DNAJC9-AS1	Gene Expression
ENSG00000119661.14	DNAL1	Gene Expression
ENSG00000100246.12	DNAL4	Gene Expression
ENSG00000163879.10	DNALI1	Gene Expression
ENSG00000213918.10	DNASE1	Gene Expression
ENSG00000013563.13	DNASE1L1	Gene Expression
ENSG00000167968.12	DNASE1L2	Gene Expression
ENSG00000163687.13	DNASE1L3	Gene Expression
ENSG00000105612.8	DNASE2	Gene Expression
ENSG00000137976.7	DNASE2B	Gene Expression
ENSG00000256453.1	DND1	Gene Expression
ENSG00000187957.7	DNER	Gene Expression
ENSG00000179532.12	DNHD1	Gene Expression
ENSG00000213221.4	DNLZ	Gene Expression
ENSG00000106976.20	DNM1	Gene Expression
ENSG00000087470.17	DNM1L	Gene Expression
ENSG00000246877.1	DNM1P35	Gene Expression
ENSG00000079805.16	DNM2	Gene Expression
ENSG00000197959.13	DNM3	Gene Expression
ENSG00000233540.1	DNM3-IT1	Gene Expression
ENSG00000230630.4	DNM3OS	Gene Expression
ENSG00000107554.16	DNMBP	Gene Expression
ENSG00000227695.5	DNMBP-AS1	Gene Expression
ENSG00000130816.14	DNMT1	Gene Expression
ENSG00000119772.16	DNMT3A	Gene Expression
ENSG00000088305.18	DNMT3B	Gene Expression
ENSG00000142182.8	DNMT3L	Gene Expression
ENSG00000123992.18	DNPEP	Gene Expression
ENSG00000112667.12	DNPH1	Gene Expression
ENSG00000101457.12	DNTTIP1	Gene Expression
ENSG00000067334.13	DNTTIP2	Gene Expression
ENSG00000149927.17	DOC2A	Gene Expression
ENSG00000272636.3	DOC2B	Gene Expression
ENSG00000150760.12	DOCK1	Gene Expression
ENSG00000135905.18	DOCK10	Gene Expression
ENSG00000147251.15	DOCK11	Gene Expression
ENSG00000134516.15	DOCK2	Gene Expression
ENSG00000088538.12	DOCK3	Gene Expression
ENSG00000128512.20	DOCK4	Gene Expression
ENSG00000225572.1	DOCK4-AS1	Gene Expression
ENSG00000147459.17	DOCK5	Gene Expression
ENSG00000130158.13	DOCK6	Gene Expression
ENSG00000116641.17	DOCK7	Gene Expression
ENSG00000107099.15	DOCK8	Gene Expression
ENSG00000088387.18	DOCK9	Gene Expression
ENSG00000229918.1	DOCK9-AS1	Gene Expression
ENSG00000260992.1	DOCK9-AS2	Gene Expression
ENSG00000129932.8	DOHH	Gene Expression
ENSG00000115325.13	DOK1	Gene Expression
ENSG00000147443.12	DOK2	Gene Expression
ENSG00000146094.13	DOK3	Gene Expression
ENSG00000125170.10	DOK4	Gene Expression
ENSG00000101134.11	DOK5	Gene Expression
ENSG00000206052.10	DOK6	Gene Expression
ENSG00000175920.16	DOK7	Gene Expression
ENSG00000175283.7	DOLK	Gene Expression
ENSG00000167130.17	DOLPP1	Gene Expression
ENSG00000159147.17	DONSON	Gene Expression
ENSG00000083097.14	DOPEY1	Gene Expression
ENSG00000142197.12	DOPEY2	Gene Expression
ENSG00000104885.17	DOT1L	Gene Expression
ENSG00000172269.18	DPAGT1	Gene Expression
ENSG00000166171.12	DPCD	Gene Expression
ENSG00000168631.12	DPCR1	Gene Expression
ENSG00000015413.9	DPEP1	Gene Expression
ENSG00000167261.13	DPEP2	Gene Expression
ENSG00000141096.4	DPEP3	Gene Expression
ENSG00000011332.19	DPF1	Gene Expression
ENSG00000133884.9	DPF2	Gene Expression
ENSG00000205683.11	DPF3	Gene Expression
ENSG00000108963.17	DPH1	Gene Expression
ENSG00000132768.13	DPH2	Gene Expression
ENSG00000154813.9	DPH3	Gene Expression
ENSG00000117543.20	DPH5	Gene Expression
ENSG00000134146.11	DPH6	Gene Expression
ENSG00000248079.2	DPH6-AS1	Gene Expression
ENSG00000148399.12	DPH7	Gene Expression
ENSG00000000419.12	DPM1	Gene Expression
ENSG00000136908.17	DPM2	Gene Expression
ENSG00000179085.7	DPM3	Gene Expression
ENSG00000175497.16	DPP10	Gene Expression
ENSG00000235026.5	DPP10-AS1	Gene Expression
ENSG00000254986.7	DPP3	Gene Expression
ENSG00000197635.9	DPP4	Gene Expression
ENSG00000130226.16	DPP6	Gene Expression
ENSG00000176978.13	DPP7	Gene Expression
ENSG00000074603.18	DPP8	Gene Expression
ENSG00000142002.16	DPP9	Gene Expression
ENSG00000205790.1	DPP9-AS1	Gene Expression
ENSG00000143196.4	DPT	Gene Expression
ENSG00000173852.14	DPY19L1	Gene Expression
ENSG00000177990.11	DPY19L2	Gene Expression
ENSG00000178904.18	DPY19L3	Gene Expression
ENSG00000156162.16	DPY19L4	Gene Expression
ENSG00000162961.13	DPY30	Gene Expression
ENSG00000188641.12	DPYD	Gene Expression
ENSG00000232878.3	DPYD-AS1	Gene Expression
ENSG00000235777.1	DPYD-AS2	Gene Expression
ENSG00000232542.1	DPYD-IT1	Gene Expression
ENSG00000147647.12	DPYS	Gene Expression
ENSG00000092964.17	DPYSL2	Gene Expression
ENSG00000113657.12	DPYSL3	Gene Expression
ENSG00000151640.12	DPYSL4	Gene Expression
ENSG00000157851.16	DPYSL5	Gene Expression
ENSG00000144045.13	DQX1	Gene Expression
ENSG00000117505.12	DR1	Gene Expression
ENSG00000245750.7	DRAIC	Gene Expression
ENSG00000136048.13	DRAM1	Gene Expression
ENSG00000156171.14	DRAM2	Gene Expression
ENSG00000175550.7	DRAP1	Gene Expression
ENSG00000162490.6	DRAXIN	Gene Expression
ENSG00000157856.10	DRC1	Gene Expression
ENSG00000171962.17	DRC3	Gene Expression
ENSG00000159625.14	DRC7	Gene Expression
ENSG00000184845.3	DRD1	Gene Expression
ENSG00000149295.13	DRD2	Gene Expression
ENSG00000151577.12	DRD3	Gene Expression
ENSG00000069696.6	DRD4	Gene Expression
ENSG00000185721.12	DRG1	Gene Expression
ENSG00000108591.9	DRG2	Gene Expression
ENSG00000189269.12	DRICH1	Gene Expression
ENSG00000113360.16	DROSHA	Gene Expression
ENSG00000102385.12	DRP2	Gene Expression
ENSG00000134765.9	DSC1	Gene Expression
ENSG00000134755.14	DSC2	Gene Expression
ENSG00000134762.16	DSC3	Gene Expression
ENSG00000171587.14	DSCAM	Gene Expression
ENSG00000177103.13	DSCAML1	Gene Expression
ENSG00000265888.1	DSCAS	Gene Expression
ENSG00000136982.5	DSCC1	Gene Expression
ENSG00000157538.13	DSCR3	Gene Expression
ENSG00000184029.9	DSCR4	Gene Expression
ENSG00000230366.9	DSCR9	Gene Expression
ENSG00000111817.16	DSE	Gene Expression
ENSG00000171451.13	DSEL	Gene Expression
ENSG00000134760.5	DSG1	Gene Expression
ENSG00000266729.5	DSG1-AS1	Gene Expression
ENSG00000046604.12	DSG2	Gene Expression
ENSG00000264859.5	DSG2-AS1	Gene Expression
ENSG00000134757.4	DSG3	Gene Expression
ENSG00000175065.11	DSG4	Gene Expression
ENSG00000149636.15	DSN1	Gene Expression
ENSG00000096696.13	DSP	Gene Expression
ENSG00000151914.19	DST	Gene Expression
ENSG00000125868.15	DSTN	Gene Expression
ENSG00000133059.16	DSTYK	Gene Expression
ENSG00000125821.11	DTD1	Gene Expression
ENSG00000129480.12	DTD2	Gene Expression
ENSG00000197057.9	DTHD1	Gene Expression
ENSG00000143476.17	DTL	Gene Expression
ENSG00000134769.21	DTNA	Gene Expression
ENSG00000138101.18	DTNB	Gene Expression
ENSG00000047579.19	DTNBP1	Gene Expression
ENSG00000104047.14	DTWD1	Gene Expression
ENSG00000169570.9	DTWD2	Gene Expression
ENSG00000135144.7	DTX1	Gene Expression
ENSG00000091073.19	DTX2	Gene Expression
ENSG00000265479.6	DTX2P1-UPK3BP1-PMS2P11	Gene Expression
ENSG00000178498.15	DTX3	Gene Expression
ENSG00000163840.9	DTX3L	Gene Expression
ENSG00000110042.7	DTX4	Gene Expression
ENSG00000168393.12	DTYMK	Gene Expression
ENSG00000243701.5	DUBR	Gene Expression
ENSG00000137857.17	DUOX1	Gene Expression
ENSG00000140279.12	DUOX2	Gene Expression
ENSG00000140254.12	DUOXA1	Gene Expression
ENSG00000188716.5	DUPD1	Gene Expression
ENSG00000169718.17	DUS1L	Gene Expression
ENSG00000167264.17	DUS2	Gene Expression
ENSG00000141994.15	DUS3L	Gene Expression
ENSG00000105865.10	DUS4L	Gene Expression
ENSG00000120129.5	DUSP1	Gene Expression
ENSG00000143507.17	DUSP10	Gene Expression
ENSG00000144048.10	DUSP11	Gene Expression
ENSG00000081721.11	DUSP12	Gene Expression
ENSG00000276023.4	DUSP14	Gene Expression
ENSG00000149599.15	DUSP15	Gene Expression
ENSG00000111266.8	DUSP16	Gene Expression
ENSG00000167065.13	DUSP18	Gene Expression
ENSG00000162999.12	DUSP19	Gene Expression
ENSG00000158050.4	DUSP2	Gene Expression
ENSG00000112679.14	DUSP22	Gene Expression
ENSG00000158716.8	DUSP23	Gene Expression
ENSG00000133878.8	DUSP26	Gene Expression
ENSG00000198842.9	DUSP27	Gene Expression
ENSG00000188542.9	DUSP28	Gene Expression
ENSG00000108861.8	DUSP3	Gene Expression
ENSG00000120875.8	DUSP4	Gene Expression
ENSG00000138166.5	DUSP5	Gene Expression
ENSG00000139318.7	DUSP6	Gene Expression
ENSG00000164086.9	DUSP7	Gene Expression
ENSG00000184545.10	DUSP8	Gene Expression
ENSG00000128951.13	DUT	Gene Expression
ENSG00000206195.10	DUXAP8	Gene Expression
ENSG00000282757.3	DUXB	Gene Expression
ENSG00000107404.19	DVL1	Gene Expression
ENSG00000004975.11	DVL2	Gene Expression
ENSG00000161202.17	DVL3	Gene Expression
ENSG00000204348.9	DXO	Gene Expression
ENSG00000133665.12	DYDC2	Gene Expression
ENSG00000141627.13	DYM	Gene Expression
ENSG00000197102.10	DYNC1H1	Gene Expression
ENSG00000158560.14	DYNC1I1	Gene Expression
ENSG00000077380.15	DYNC1I2	Gene Expression
ENSG00000144635.8	DYNC1LI1	Gene Expression
ENSG00000135720.12	DYNC1LI2	Gene Expression
ENSG00000187240.13	DYNC2H1	Gene Expression
ENSG00000138036.18	DYNC2LI1	Gene Expression
ENSG00000088986.10	DYNLL1	Gene Expression
ENSG00000264364.2	DYNLL2	Gene Expression
ENSG00000125971.16	DYNLRB1	Gene Expression
ENSG00000168589.14	DYNLRB2	Gene Expression
ENSG00000146425.10	DYNLT1	Gene Expression
ENSG00000165169.10	DYNLT3	Gene Expression
ENSG00000157540.19	DYRK1A	Gene Expression
ENSG00000105204.13	DYRK1B	Gene Expression
ENSG00000127334.10	DYRK2	Gene Expression
ENSG00000143479.15	DYRK3	Gene Expression
ENSG00000010219.13	DYRK4	Gene Expression
ENSG00000135636.13	DYSF	Gene Expression
ENSG00000232125.2	DYTN	Gene Expression
ENSG00000089091.16	DZANK1	Gene Expression
ENSG00000134874.17	DZIP1	Gene Expression
ENSG00000158163.14	DZIP1L	Gene Expression
ENSG00000198919.12	DZIP3	Gene Expression
ENSG00000101412.12	E2F1	Gene Expression
ENSG00000007968.6	E2F2	Gene Expression
ENSG00000112242.14	E2F3	Gene Expression
ENSG00000224707.1	E2F3-IT1	Gene Expression
ENSG00000205250.8	E2F4	Gene Expression
ENSG00000133740.10	E2F5	Gene Expression
ENSG00000169016.16	E2F6	Gene Expression
ENSG00000165891.15	E2F7	Gene Expression
ENSG00000129173.12	E2F8	Gene Expression
ENSG00000167967.15	E4F1	Gene Expression
ENSG00000144597.13	EAF1	Gene Expression
ENSG00000249786.7	EAF1-AS1	Gene Expression
ENSG00000145088.8	EAF2	Gene Expression
ENSG00000129518.8	EAPP	Gene Expression
ENSG00000103356.15	EARS2	Gene Expression
ENSG00000147654.14	EBAG9	Gene Expression
ENSG00000164330.16	EBF1	Gene Expression
ENSG00000221818.8	EBF2	Gene Expression
ENSG00000108001.13	EBF3	Gene Expression
ENSG00000088881.20	EBF4	Gene Expression
ENSG00000105246.5	EBI3	Gene Expression
ENSG00000255423.1	EBLN2	Gene Expression
ENSG00000281649.1	EBLN3P	Gene Expression
ENSG00000117395.12	EBNA1BP2	Gene Expression
ENSG00000147155.10	EBP	Gene Expression
ENSG00000123179.13	EBPL	Gene Expression
ENSG00000122882.10	ECD	Gene Expression
ENSG00000117298.14	ECE1	Gene Expression
ENSG00000145194.17	ECE2	Gene Expression
ENSG00000104823.8	ECH1	Gene Expression
ENSG00000093144.18	ECHDC1	Gene Expression
ENSG00000121310.16	ECHDC2	Gene Expression
ENSG00000134463.14	ECHDC3	Gene Expression
ENSG00000127884.4	ECHS1	Gene Expression
ENSG00000167969.12	ECI1	Gene Expression
ENSG00000198721.12	ECI2	Gene Expression
ENSG00000143369.14	ECM1	Gene Expression
ENSG00000106823.12	ECM2	Gene Expression
ENSG00000249751.3	ECSCR	Gene Expression
ENSG00000130159.13	ECSIT	Gene Expression
ENSG00000114346.13	ECT2	Gene Expression
ENSG00000203734.11	ECT2L	Gene Expression
ENSG00000158813.17	EDA	Gene Expression
ENSG00000131080.14	EDA2R	Gene Expression
ENSG00000135960.9	EDAR	Gene Expression
ENSG00000186197.13	EDARADD	Gene Expression
ENSG00000179151.11	EDC3	Gene Expression
ENSG00000038358.14	EDC4	Gene Expression
ENSG00000267710.6	EDDM13	Gene Expression
ENSG00000134109.10	EDEM1	Gene Expression
ENSG00000088298.12	EDEM2	Gene Expression
ENSG00000116406.18	EDEM3	Gene Expression
ENSG00000107223.12	EDF1	Gene Expression
ENSG00000164176.12	EDIL3	Gene Expression
ENSG00000078401.6	EDN1	Gene Expression
ENSG00000127129.9	EDN2	Gene Expression
ENSG00000124205.15	EDN3	Gene Expression
ENSG00000151617.15	EDNRA	Gene Expression
ENSG00000136160.14	EDNRB	Gene Expression
ENSG00000225579.1	EDNRB-AS1	Gene Expression
ENSG00000107938.17	EDRF1	Gene Expression
ENSG00000236991.6	EDRF1-AS1	Gene Expression
ENSG00000102189.16	EEA1	Gene Expression
ENSG00000074266.19	EED	Gene Expression
ENSG00000156508.17	EEF1A1	Gene Expression
ENSG00000101210.10	EEF1A2	Gene Expression
ENSG00000150456.10	EEF1AKMT1	Gene Expression
ENSG00000203791.14	EEF1AKMT2	Gene Expression
ENSG00000123427.16	EEF1AKMT3	Gene Expression
ENSG00000114942.13	EEF1B2	Gene Expression
ENSG00000104529.17	EEF1D	Gene Expression
ENSG00000124802.11	EEF1E1	Gene Expression
ENSG00000265818.1	EEF1E1-BLOC1S5	Gene Expression
ENSG00000167658.15	EEF2	Gene Expression
ENSG00000103319.11	EEF2K	Gene Expression
ENSG00000118894.14	EEF2KMT	Gene Expression
ENSG00000132394.10	EEFSEC	Gene Expression
ENSG00000122547.10	EEPD1	Gene Expression
ENSG00000034239.10	EFCAB1	Gene Expression
ENSG00000185055.10	EFCAB10	Gene Expression
ENSG00000140025.15	EFCAB11	Gene Expression
ENSG00000172771.11	EFCAB12	Gene Expression
ENSG00000178852.15	EFCAB13	Gene Expression
ENSG00000159658.10	EFCAB14	Gene Expression
ENSG00000228237.5	EFCAB14-AS1	Gene Expression
ENSG00000203666.12	EFCAB2	Gene Expression
ENSG00000172421.8	EFCAB3	Gene Expression
ENSG00000176927.15	EFCAB5	Gene Expression
ENSG00000186976.14	EFCAB6	Gene Expression
ENSG00000223843.4	EFCAB6-AS1	Gene Expression
ENSG00000203965.12	EFCAB7	Gene Expression
ENSG00000215529.12	EFCAB8	Gene Expression
ENSG00000214360.4	EFCAB9	Gene Expression
ENSG00000114654.7	EFCC1	Gene Expression
ENSG00000115380.19	EFEMP1	Gene Expression
ENSG00000172638.12	EFEMP2	Gene Expression
ENSG00000163576.17	EFHB	Gene Expression
ENSG00000096093.15	EFHC1	Gene Expression
ENSG00000183690.12	EFHC2	Gene Expression
ENSG00000115468.11	EFHD1	Gene Expression
ENSG00000142634.12	EFHD2	Gene Expression
ENSG00000140598.13	EFL1	Gene Expression
ENSG00000169242.11	EFNA1	Gene Expression
ENSG00000099617.3	EFNA2	Gene Expression
ENSG00000143590.13	EFNA3	Gene Expression
ENSG00000243364.7	EFNA4	Gene Expression
ENSG00000184349.12	EFNA5	Gene Expression
ENSG00000090776.5	EFNB1	Gene Expression
ENSG00000125266.6	EFNB2	Gene Expression
ENSG00000108947.4	EFNB3	Gene Expression
ENSG00000132294.14	EFR3A	Gene Expression
ENSG00000084710.13	EFR3B	Gene Expression
ENSG00000100842.12	EFS	Gene Expression
ENSG00000108883.12	EFTUD2	Gene Expression
ENSG00000138798.11	EGF	Gene Expression
ENSG00000198759.11	EGFL6	Gene Expression
ENSG00000172889.15	EGFL7	Gene Expression
ENSG00000241404.6	EGFL8	Gene Expression
ENSG00000164318.17	EGFLAM	Gene Expression
ENSG00000146648.17	EGFR	Gene Expression
ENSG00000224057.1	EGFR-AS1	Gene Expression
ENSG00000135766.8	EGLN1	Gene Expression
ENSG00000269858.5	EGLN2	Gene Expression
ENSG00000129521.13	EGLN3	Gene Expression
ENSG00000258897.1	EGLN3-AS1	Gene Expression
ENSG00000235947.1	EGOT	Gene Expression
ENSG00000120738.7	EGR1	Gene Expression
ENSG00000122877.15	EGR2	Gene Expression
ENSG00000179388.8	EGR3	Gene Expression
ENSG00000115504.14	EHBP1	Gene Expression
ENSG00000173442.12	EHBP1L1	Gene Expression
ENSG00000110047.17	EHD1	Gene Expression
ENSG00000024422.11	EHD2	Gene Expression
ENSG00000013016.15	EHD3	Gene Expression
ENSG00000103966.10	EHD4	Gene Expression
ENSG00000259883.1	EHD4-AS1	Gene Expression
ENSG00000135373.12	EHF	Gene Expression
ENSG00000113790.10	EHHADH	Gene Expression
ENSG00000223358.5	EHHADH-AS1	Gene Expression
ENSG00000181090.20	EHMT1	Gene Expression
ENSG00000204371.11	EHMT2	Gene Expression
ENSG00000149547.14	EI24	Gene Expression
ENSG00000255302.4	EID1	Gene Expression
ENSG00000176396.10	EID2	Gene Expression
ENSG00000176401.5	EID2B	Gene Expression
ENSG00000255150.2	EID3	Gene Expression
ENSG00000173812.10	EIF1	Gene Expression
ENSG00000175376.8	EIF1AD	Gene Expression
ENSG00000173674.10	EIF1AX	Gene Expression
ENSG00000198692.9	EIF1AY	Gene Expression
ENSG00000114784.3	EIF1B	Gene Expression
ENSG00000280739.2	EIF1B-AS1	Gene Expression
ENSG00000144895.11	EIF2A	Gene Expression
ENSG00000086232.12	EIF2AK1	Gene Expression
ENSG00000055332.16	EIF2AK2	Gene Expression
ENSG00000172071.11	EIF2AK3	Gene Expression
ENSG00000128829.11	EIF2AK4	Gene Expression
ENSG00000111361.12	EIF2B1	Gene Expression
ENSG00000119718.10	EIF2B2	Gene Expression
ENSG00000070785.16	EIF2B3	Gene Expression
ENSG00000115211.15	EIF2B4	Gene Expression
ENSG00000145191.12	EIF2B5	Gene Expression
ENSG00000143486.15	EIF2D	Gene Expression
ENSG00000134001.12	EIF2S1	Gene Expression
ENSG00000125977.6	EIF2S2	Gene Expression
ENSG00000130741.10	EIF2S3	Gene Expression
ENSG00000107581.12	EIF3A	Gene Expression
ENSG00000106263.17	EIF3B	Gene Expression
ENSG00000184110.14	EIF3C	Gene Expression
ENSG00000205609.12	EIF3CL	Gene Expression
ENSG00000100353.17	EIF3D	Gene Expression
ENSG00000104408.9	EIF3E	Gene Expression
ENSG00000175390.13	EIF3F	Gene Expression
ENSG00000130811.11	EIF3G	Gene Expression
ENSG00000147677.10	EIF3H	Gene Expression
ENSG00000084623.11	EIF3I	Gene Expression
ENSG00000104131.12	EIF3J	Gene Expression
ENSG00000179523.4	EIF3J-AS1	Gene Expression
ENSG00000178982.9	EIF3K	Gene Expression
ENSG00000100129.17	EIF3L	Gene Expression
ENSG00000149100.12	EIF3M	Gene Expression
ENSG00000161960.14	EIF4A1	Gene Expression
ENSG00000156976.16	EIF4A2	Gene Expression
ENSG00000141543.9	EIF4A3	Gene Expression
ENSG00000063046.17	EIF4B	Gene Expression
ENSG00000151247.12	EIF4E	Gene Expression
ENSG00000175766.11	EIF4E1B	Gene Expression
ENSG00000135930.13	EIF4E2	Gene Expression
ENSG00000163412.12	EIF4E3	Gene Expression
ENSG00000187840.4	EIF4EBP1	Gene Expression
ENSG00000148730.6	EIF4EBP2	Gene Expression
ENSG00000243056.1	EIF4EBP3	Gene Expression
ENSG00000184708.17	EIF4ENIF1	Gene Expression
ENSG00000114867.20	EIF4G1	Gene Expression
ENSG00000110321.16	EIF4G2	Gene Expression
ENSG00000075151.20	EIF4G3	Gene Expression
ENSG00000106682.14	EIF4H	Gene Expression
ENSG00000100664.10	EIF5	Gene Expression
ENSG00000132507.17	EIF5A	Gene Expression
ENSG00000163577.7	EIF5A2	Gene Expression
ENSG00000158417.10	EIF5B	Gene Expression
ENSG00000242372.6	EIF6	Gene Expression
ENSG00000032389.12	EIPR1	Gene Expression
ENSG00000141642.8	ELAC1	Gene Expression
ENSG00000006744.18	ELAC2	Gene Expression
ENSG00000197561.6	ELANE	Gene Expression
ENSG00000066044.14	ELAVL1	Gene Expression
ENSG00000107105.14	ELAVL2	Gene Expression
ENSG00000196361.9	ELAVL3	Gene Expression
ENSG00000162374.16	ELAVL4	Gene Expression
ENSG00000120690.15	ELF1	Gene Expression
ENSG00000109381.19	ELF2	Gene Expression
ENSG00000163435.15	ELF3	Gene Expression
ENSG00000234678.1	ELF3-AS1	Gene Expression
ENSG00000102034.16	ELF4	Gene Expression
ENSG00000135374.9	ELF5	Gene Expression
ENSG00000225968.7	ELFN1	Gene Expression
ENSG00000126767.17	ELK1	Gene Expression
ENSG00000111145.7	ELK3	Gene Expression
ENSG00000158711.13	ELK4	Gene Expression
ENSG00000105656.12	ELL	Gene Expression
ENSG00000118985.15	ELL2	Gene Expression
ENSG00000128886.11	ELL3	Gene Expression
ENSG00000155849.15	ELMO1	Gene Expression
ENSG00000224101.1	ELMO1-AS1	Gene Expression
ENSG00000062598.17	ELMO2	Gene Expression
ENSG00000102890.14	ELMO3	Gene Expression
ENSG00000110675.12	ELMOD1	Gene Expression
ENSG00000179387.9	ELMOD2	Gene Expression
ENSG00000115459.17	ELMOD3	Gene Expression
ENSG00000156030.13	ELMSAN1	Gene Expression
ENSG00000049540.16	ELN	Gene Expression
ENSG00000011007.12	ELOA	Gene Expression
ENSG00000236810.5	ELOA-AS1	Gene Expression
ENSG00000103363.14	ELOB	Gene Expression
ENSG00000154582.16	ELOC	Gene Expression
ENSG00000130165.10	ELOF1	Gene Expression
ENSG00000066322.14	ELOVL1	Gene Expression
ENSG00000197977.3	ELOVL2	Gene Expression
ENSG00000230314.6	ELOVL2-AS1	Gene Expression
ENSG00000119915.4	ELOVL3	Gene Expression
ENSG00000118402.5	ELOVL4	Gene Expression
ENSG00000012660.13	ELOVL5	Gene Expression
ENSG00000170522.9	ELOVL6	Gene Expression
ENSG00000164181.13	ELOVL7	Gene Expression
ENSG00000070061.14	ELP1	Gene Expression
ENSG00000134759.13	ELP2	Gene Expression
ENSG00000134014.16	ELP3	Gene Expression
ENSG00000109911.18	ELP4	Gene Expression
ENSG00000170291.14	ELP5	Gene Expression
ENSG00000163832.15	ELP6	Gene Expression
ENSG00000169393.8	ELSPBP1	Gene Expression
ENSG00000170571.11	EMB	Gene Expression
ENSG00000127463.14	EMC1	Gene Expression
ENSG00000161671.16	EMC10	Gene Expression
ENSG00000104412.7	EMC2	Gene Expression
ENSG00000125037.12	EMC3	Gene Expression
ENSG00000128463.12	EMC4	Gene Expression
ENSG00000127774.6	EMC6	Gene Expression
ENSG00000134153.9	EMC7	Gene Expression
ENSG00000131148.8	EMC8	Gene Expression
ENSG00000100908.13	EMC9	Gene Expression
